"","avgHandBatterCareer","avgPlaceBatterCareer","avgHandPitcherCareer","avgPlacePitcherCareer","sampleHandBatterCareer","samplePlaceBatterCareer","sampleHandPitcherCareer","samplePlacePitcherCareer","avgHandBatter2015","avgPlaceBatter2015","avgHandPitcher2015","avgPlacePitcher2015","sampleHandBatter2015","samplePlaceBatter2015","sampleHandPitcher2015","samplePlacePitcher2015","avgHandBatter2014","avgPlaceBatter2014","avgHandPitcher2014","avgPlacePitcher2014","sampleHandBatter2014","samplePlaceBatter2014","sampleHandPitcher2014","samplePlacePitcher2014","hit","atBats","pitcherAvgInMonth","batterAvgInMonth","parkFactor","Date"
"11",0.22588235,0.24435591,0.227909222597779,0.218068535825545,850,1506,2071,1284,0.20437956,0.25650558,0.236170212765957,0.241157556270096,137,269,470,311,0.2,0.23648649,0.205567451820128,0.209580838323353,95,148,467,334,"1",4,0.221789883268482,0.25,"0.984","2016-07-16"
"12",0.26022989,0.28484024,0.227909222597779,0.218068535825545,2175,4413,2071,1284,0.24271845,0.29739777,0.236170212765957,0.241157556270096,103,269,470,311,0.26136364,0.28143713,0.205567451820128,0.209580838323353,176,334,467,334,"1",4,0.221789883268482,0.28489209,"0.984","2016-07-16"
"13",0.27072072,0.26573626,0.227909222597779,0.218068535825545,2220,3511,2071,1284,0.31632653,0.21632653,0.236170212765957,0.241157556270096,98,245,470,311,0.33544304,0.29139073,0.205567451820128,0.209580838323353,158,302,467,334,"0",4,0.221789883268482,0.25645592,"0.984","2016-07-16"
"14",0.23809524,0.2527881,0.227909222597779,0.218068535825545,420,807,2071,1284,0.32,0.24092409,0.236170212765957,0.241157556270096,125,303,470,311,0.20625,0.25938567,0.205567451820128,0.209580838323353,160,293,467,334,"1",4,0.221789883268482,0.2283737,"0.984","2016-07-16"
"15",0.24369017,0.24546024,0.227909222597779,0.218068535825545,1149,1597,2071,1284,0.21637427,0.18666667,0.236170212765957,0.241157556270096,171,150,470,311,0.24,0.23837209,0.205567451820128,0.209580838323353,150,172,467,334,"1",4,0.221789883268482,0.22109533,"0.984","2016-07-16"
"16",0.25819672,0.2361809,0.227909222597779,0.218068535825545,244,398,2071,1284,0.2952381,0.26415094,0.236170212765957,0.241157556270096,105,212,470,311,0.16666667,0.2,0.205567451820128,0.209580838323353,6,5,467,334,"0",4,0.221789883268482,0.26356589,"0.984","2016-07-16"
"17",0.16326531,0.19417476,0.189873417721519,0.218068535825545,49,206,553,1284,0.28571429,0.18518519,0.220338983050847,0.241157556270096,14,108,118,311,0.2,0,0.122302158273381,0.209580838323353,5,11,139,334,"1",3,0.221789883268482,0.28571429,"0.984","2016-07-16"
"18",0.26046512,0.25295858,0.227909222597779,0.218068535825545,430,676,2071,1284,0.30973451,0.2735426,0.236170212765957,0.241157556270096,113,223,470,311,NA,NA,0.205567451820128,0.209580838323353,NA,NA,467,334,"0",1,0.221789883268482,0.2455516,"0.984","2016-07-16"
"19",0.25595238,0.23529412,0.234803337306317,0.221339387060159,336,204,839,881,0.25595238,0.23529412,0.25,0.226086956521739,336,204,272,230,0.25595238,0.23529412,0.206225680933852,0.216300940438871,336,204,257,319,"0",4,0.230769230769231,0.23853211,"0.936","2016-07-16"
"20",0,0.26051925,0.2375,0.221339387060159,1,1117,960,881,0.25793651,0.28235294,0.225589225589226,0.226086956521739,504,340,297,230,0.27319588,0.26495726,0.241258741258741,0.216300940438871,388,234,286,319,"1",4,0.230769230769231,0.25440806,"0.936","2016-07-16"
"21",0.25088132,0.26051925,0.2375,0.221339387060159,1702,1117,960,881,0.25793651,0.28235294,0.225589225589226,0.226086956521739,504,340,297,230,0.27319588,0.26495726,0.241258741258741,0.216300940438871,388,234,286,319,"1",4,0.230769230769231,0.25440806,"0.936","2016-07-16"
"22",0.27737705,0.26027397,0.234803337306317,0.221339387060159,1525,1022,839,881,0.28431373,0.26126126,0.25,0.226086956521739,510,333,272,230,0.27586207,0.27051672,0.206225680933852,0.216300940438871,464,329,257,319,"1",4,0.230769230769231,0.29230769,"0.936","2016-07-16"
"23",0.26345418,0.26325879,0.2375,0.221339387060159,4441,3130,960,881,0.26095618,0.25501433,0.225589225589226,0.226086956521739,502,349,297,230,0.28351648,0.27329193,0.241258741258741,0.216300940438871,455,322,286,319,"1",4,0.230769230769231,0.30895795,"0.936","2016-07-16"
"24",0.22309603,0.21919505,0.234803337306317,0.221339387060159,2416,1615,839,881,0.22912621,0.21449275,0.25,0.226086956521739,515,345,272,230,0.25436893,0.23853211,0.206225680933852,0.216300940438871,515,327,257,319,"0",4,0.230769230769231,0.23255814,"0.936","2016-07-16"
"25",0.2583908,0.25146019,0.2375,0.221339387060159,4350,3253,960,881,0.27464789,0.22115385,0.225589225589226,0.226086956521739,142,104,297,230,0.30900243,0.27969349,0.241258741258741,0.216300940438871,411,261,286,319,"0",4,0.230769230769231,0.26046987,"0.936","2016-07-16"
"26",0.2337376,0.23466885,0.234803337306317,0.221339387060159,1814,1223,839,881,0.23201856,0.25827815,0.25,0.226086956521739,431,302,272,230,0.23853211,0.19205298,0.206225680933852,0.216300940438871,218,151,257,319,"0",3,0.230769230769231,0.22697368,"0.936","2016-07-16"
"27",0,0.22363335,0.2375,0.221339387060159,1,1811,960,881,0.21192053,0.23333333,0.225589225589226,0.226086956521739,151,90,297,230,0.25132275,0.22265625,0.241258741258741,0.216300940438871,378,256,286,319,"0",3,0.230769230769231,0.23931624,"0.936","2016-07-16"
"28",0.22256332,0.22363335,0.2375,0.221339387060159,2606,1811,960,881,0.21192053,0.23333333,0.225589225589226,0.226086956521739,151,90,297,230,0.25132275,0.22265625,0.241258741258741,0.216300940438871,378,256,286,319,"0",3,0.230769230769231,0.23931624,"0.936","2016-07-16"
"29",0.22222222,0.21857923,0.2375,0.221339387060159,882,549,960,881,0.24264706,0.24137931,0.225589225589226,0.226086956521739,136,87,297,230,0.14444444,0.09259259,0.241258741258741,0.216300940438871,90,54,286,319,"0",3,0.230769230769231,0.23076923,"0.936","2016-07-16"
"30",0.25129088,0.25308642,0.239956803455724,0.239078461204086,4067,2754,4630,4601,0.2832244,0.30181818,0.194774346793349,0.220454545454545,459,275,421,440,0.22962963,0.2027972,0.237986270022883,0.2265625,405,286,437,512,"1",3,0.245911568746214,0.27198124,"0.936","2016-07-16"
"31",0.2442602,0.23666343,0.233922829581994,0.239078461204086,1568,1031,4976,4601,0.25324675,0.26176471,0.24373576309795,0.220454545454545,462,340,439,440,0.25653207,0.23529412,0.239043824701195,0.2265625,421,255,502,512,"0",2,0.245911568746214,0.25,"0.936","2016-07-16"
"32",0.26281808,0.25014376,0.239956803455724,0.239078461204086,2633,1739,4630,4601,0.25098814,0.23145401,0.194774346793349,0.220454545454545,506,337,421,440,0.24952741,0.23782235,0.237986270022883,0.2265625,529,349,437,512,"0",3,0.245911568746214,0.27072758,"0.936","2016-07-16"
"33",0.26744039,0.27121593,0.239956803455724,0.239078461204086,7927,5173,4630,4601,0.22857143,0.24390244,0.194774346793349,0.220454545454545,490,328,421,440,0.24763705,0.25297619,0.237986270022883,0.2265625,529,336,437,512,"0",2,0.245911568746214,0.27340183,"0.936","2016-07-16"
"34",0.23610108,0.2298066,0.233922829581994,0.239078461204086,1385,879,4976,4601,0.1484375,0.14666667,0.24373576309795,0.220454545454545,128,75,439,440,0.25806452,0.22994652,0.239043824701195,0.2265625,341,187,502,512,"0",3,0.245911568746214,0.21766562,"0.936","2016-07-16"
"35",0.24530271,0.23696682,0.239956803455724,0.239078461204086,958,633,4630,4601,0.2540107,0.25,0.194774346793349,0.220454545454545,374,252,421,440,0.21875,0.19230769,0.237986270022883,0.2265625,32,26,437,512,"0",3,0.245911568746214,0.23318386,"0.936","2016-07-16"
"36",0.152,0.16176471,0.233922829581994,0.239078461204086,125,68,4976,4601,0.152,0.16176471,0.24373576309795,0.220454545454545,125,68,439,440,0.152,0.16176471,0.239043824701195,0.2265625,125,68,502,512,"1",3,0.245911568746214,0.2,"0.936","2016-07-16"
"37",0.22560976,0.171875,0.239956803455724,0.239078461204086,164,128,4630,4601,0.5,0.5,0.194774346793349,0.220454545454545,2,2,421,440,0.5,0.5,0.237986270022883,0.2265625,2,2,437,512,"0",3,0.245911568746214,0.23728814,"0.936","2016-07-16"
"38",0.24466424,0.25210793,0.239956803455724,0.239078461204086,1921,1186,4630,4601,0.25431034,0.25270758,0.194774346793349,0.220454545454545,464,277,421,440,0.22814499,0.25182482,0.237986270022883,0.2265625,469,274,437,512,"0",3,0.245911568746214,0.25333333,"0.936","2016-07-16"
"39",0.19266715,0.20527578,0.243436754176611,0.259953161592506,2782,2085,419,427,0.17351598,0.16666667,0.229508196721311,0.147368421052632,438,318,122,95,0.17303371,0.20520231,0.229508196721311,0.147368421052632,445,346,122,95,"1",5,0.314285714285714,0.22146739,"1.064","2016-07-16"
"40",0.2464948,0.23698069,0.243436754176611,0.259953161592506,2211,1709,419,427,0.29064039,0.23170732,0.229508196721311,0.147368421052632,406,328,122,95,0.22727273,0.22807018,0.229508196721311,0.147368421052632,374,285,122,95,"1",4,0.314285714285714,0.23560209,"1.064","2016-07-16"
"41",0.26809651,0.24954463,0.243436754176611,0.259953161592506,746,549,419,427,0.27208481,0.27699531,0.229508196721311,0.147368421052632,283,213,122,95,0.27208481,0.27699531,0.229508196721311,0.147368421052632,283,213,122,95,"0",5,0.314285714285714,0.26940639,"1.064","2016-07-16"
"42",0.20834558,0.21502698,0.288782816229117,0.259953161592506,3403,2409,419,427,0.16896552,0.1790393,0.233333333333333,0.147368421052632,290,229,120,95,0.19444444,0.18623482,0.233333333333333,0.147368421052632,360,247,120,95,"1",3,0.314285714285714,0.22097378,"1.064","2016-07-16"
"43",0.24799082,0.23248408,0.243436754176611,0.259953161592506,871,628,419,427,0.2016129,0.2,0.229508196721311,0.147368421052632,248,190,122,95,0.21910112,0.22834646,0.229508196721311,0.147368421052632,178,127,122,95,"0",3,0.314285714285714,0.25,"1.064","2016-07-16"
"44",0.247543,0.23616601,0.243436754176611,0.259953161592506,1628,1012,419,427,0.22895623,0.22702703,0.229508196721311,0.147368421052632,297,185,122,95,0.24757282,0.26771654,0.229508196721311,0.147368421052632,412,254,122,95,"0",3,0.314285714285714,0.228125,"1.064","2016-07-16"
"45",0.23583367,0.21789194,0.288782816229117,0.259953161592506,4906,3387,419,427,0.2244898,0.25257732,0.233333333333333,0.147368421052632,294,194,120,95,0.30448718,0.31759657,0.233333333333333,0.147368421052632,312,233,120,95,"1",5,0.314285714285714,0.20714286,"1.064","2016-07-16"
"46",0.26769231,0.23589744,0.243436754176611,0.259953161592506,325,195,419,427,0.26769231,0.23589744,0.229508196721311,0.147368421052632,325,195,122,95,0.26769231,0.23589744,0.229508196721311,0.147368421052632,325,195,122,95,"1",3,0.314285714285714,0.31168831,"1.064","2016-07-16"
"47",0.17669173,0.20895522,0.288782816229117,0.259953161592506,532,402,419,427,0.23376623,0.19565217,0.233333333333333,0.147368421052632,77,46,120,95,0.23333333,0.2739726,0.233333333333333,0.147368421052632,90,73,120,95,"0",2,0.314285714285714,0.17021277,"1.064","2016-07-16"
"48",0.25782537,0.25396825,0.223140495867769,0.208770257387989,1214,945,1210,1049,0.28776978,0.26168224,0.215258855585831,0.168639053254438,139,107,367,338,0.24561404,0.27678571,0.24024024024024,0.240282685512367,114,112,333,283,"1",6,0.216738197424893,0.22969188,"1.064","2016-07-16"
"49",0.27387427,0.26797769,0.206689536878216,0.208770257387989,4597,3407,1166,1049,0.23194748,0.22560976,0.193633952254642,0.168639053254438,457,328,377,338,0.24698795,0.24137931,0.215151515151515,0.240282685512367,332,261,330,283,"0",3,0.216738197424893,0.27645051,"1.064","2016-07-16"
"50",0.2128,0.22025316,0.223140495867769,0.208770257387989,625,395,1210,1049,0.21311475,0.25301205,0.215258855585831,0.168639053254438,244,166,367,338,0.21311475,0.25301205,0.24024024024024,0.240282685512367,244,166,333,283,"1",6,0.216738197424893,0.23469388,"1.064","2016-07-16"
"51",0.21015453,0.21815807,0.223140495867769,0.208770257387989,2265,1531,1210,1049,0.21285141,0.20289855,0.215258855585831,0.168639053254438,498,345,367,338,0.194,0.19886364,0.24024024024024,0.240282685512367,500,352,333,283,"1",4,0.216738197424893,0.2096475,"1.064","2016-07-16"
"52",0.21875,0.21929825,0.206689536878216,0.208770257387989,320,228,1166,1049,0.16666667,0.2,0.193633952254642,0.168639053254438,6,5,377,338,0.16666667,0.2,0.215151515151515,0.240282685512367,6,5,330,283,"1",6,0.216738197424893,0.20952381,"1.064","2016-07-16"
"53",0.203125,0.24918033,0.206689536878216,0.208770257387989,384,305,1166,1049,0.17460317,0.26363636,0.193633952254642,0.168639053254438,126,110,377,338,0.28571429,0.27731092,0.215151515151515,0.240282685512367,133,119,330,283,"1",5,0.216738197424893,0.27272727,"1.064","2016-07-16"
"54",0.2528,0.25526316,0.206689536878216,0.208770257387989,625,380,1166,1049,0.24858757,0.3030303,0.193633952254642,0.168639053254438,354,231,377,338,0.24858757,0.3030303,0.215151515151515,0.240282685512367,354,231,330,283,"1",4,0.216738197424893,0.30232558,"1.064","2016-07-16"
"55",0.21359223,0.16030534,0.206689536878216,0.208770257387989,206,131,1166,1049,0,0,0.193633952254642,0.168639053254438,21,15,377,338,0.2,0.13043478,0.215151515151515,0.240282685512367,30,23,330,283,"1",3,0.216738197424893,0.29268293,"1.064","2016-07-16"
"56",0.21518987,0.19917012,0.223140495867769,0.208770257387989,316,241,1210,1049,0.23655914,0.13636364,0.215258855585831,0.168639053254438,93,66,367,338,0.23655914,0.13636364,0.24024024024024,0.240282685512367,93,66,333,283,"0",4,0.216738197424893,0.18181818,"1.064","2016-07-16"
"57",0.27423823,0.25770654,0.231800212129978,0.224499301350722,361,811,10371,6441,0.28571429,0.23880597,0.279863481228669,0.258566978193146,161,335,586,321,0.31147541,0.27722772,0.303370786516854,0.324675324675325,61,101,178,77,"1",4,0.237605238540692,0.27272727,"0.982","2016-07-16"
"58",0.26497696,0.25402844,0.231800212129978,0.224499301350722,1736,3165,10371,6441,0.23584906,0.22916667,0.279863481228669,0.258566978193146,106,240,586,321,0.22485207,0.25347222,0.303370786516854,0.324675324675325,169,288,178,77,"0",3,0.237605238540692,0.27676538,"0.982","2016-07-16"
"59",0.28205128,0.24137931,0.231800212129978,0.224499301350722,507,1015,10371,6441,0.33139535,0.271875,0.279863481228669,0.258566978193146,172,320,586,321,0.23837209,0.20257235,0.303370786516854,0.324675324675325,172,311,178,77,"0",5,0.237605238540692,0.2815534,"0.982","2016-07-16"
"60",0.23762047,0.23076923,0.209294199860238,0.224499301350722,3009,4940,2862,6441,0.21195652,0.2260274,0.171428571428571,0.258566978193146,184,292,140,321,0.24102564,0.22847682,0.129032258064516,0.324675324675325,195,302,31,77,"1",4,0.237605238540692,0.25745587,"0.982","2016-07-16"
"61",0.26746381,0.2615625,0.231800212129978,0.224499301350722,1589,3200,10371,6441,0.21138211,0.22641509,0.279863481228669,0.258566978193146,123,212,586,321,0.23770492,0.26217228,0.303370786516854,0.324675324675325,122,267,178,77,"0",5,0.237605238540692,0.25969342,"0.982","2016-07-16"
"62",1,0.18340027,0.209294199860238,0.224499301350722,1,747,2862,6441,0.26506024,0.15714286,0.171428571428571,0.258566978193146,83,140,140,321,0.20945946,0.17256637,0.129032258064516,0.324675324675325,148,226,31,77,"1",4,0.237605238540692,0.25252525,"0.982","2016-07-16"
"63",0.21315193,0.18340027,0.209294199860238,0.224499301350722,441,747,2862,6441,0.26506024,0.15714286,0.171428571428571,0.258566978193146,83,140,140,321,0.20945946,0.17256637,0.129032258064516,0.324675324675325,148,226,31,77,"1",4,0.237605238540692,0.25252525,"0.982","2016-07-16"
"64",0.24156627,0.23668066,0.231800212129978,0.224499301350722,1660,3097,10371,6441,0.21848739,0.17582418,0.279863481228669,0.258566978193146,119,182,586,321,0.22556391,0.21621622,0.303370786516854,0.324675324675325,133,259,178,77,"1",4,0.237605238540692,0.2404318,"0.982","2016-07-16"
"65",0.30769231,0.27659574,0.231800212129978,0.224499301350722,52,47,10371,6441,NA,NA,0.279863481228669,0.258566978193146,NA,NA,586,321,0.57142857,0.33333333,0.303370786516854,0.324675324675325,7,6,178,77,"1",4,0.237605238540692,0.25,"0.982","2016-07-16"
"66",0.24,0.20446097,0.231800212129978,0.224499301350722,150,269,10371,6441,0.05555556,0.14285714,0.279863481228669,0.258566978193146,36,70,586,321,0.20833333,0.17073171,0.303370786516854,0.324675324675325,24,41,178,77,"1",4,0.237605238540692,0.31313131,"0.982","2016-07-16"
"67",0.22053872,0.23136496,0.242152466367713,0.209745762711864,1188,2066,223,472,0.235,0.24458204,0.246031746031746,0.221719457013575,200,323,126,221,0.22751323,0.23510972,0.246031746031746,0.221719457013575,189,319,126,221,"1",3,0.244565217391304,0.2115903,"0.982","2016-07-16"
"68",0.25242092,0.26692374,0.242152466367713,0.209745762711864,1549,2334,223,472,0.22543353,0.23012552,0.246031746031746,0.221719457013575,173,239,126,221,0.27411168,0.26936027,0.246031746031746,0.221719457013575,197,297,126,221,"0",4,0.244565217391304,0.26161369,"0.982","2016-07-16"
"69",0.25566572,0.24970964,0.217965653896962,0.209745762711864,2824,5166,757,472,0.23376623,0.23897059,0.224747474747475,0.221719457013575,154,272,396,221,0.18300654,0.21008403,0.224747474747475,0.221719457013575,153,238,396,221,"0",4,0.244565217391304,0.23989899,"0.982","2016-07-16"
"70",0.24151063,0.26094164,0.217965653896962,0.209745762711864,3151,6032,757,472,0.21243523,0.225,0.224747474747475,0.221719457013575,193,320,396,221,NA,NA,0.224747474747475,0.221719457013575,NA,NA,396,221,"0",3,0.244565217391304,0.25522606,"0.982","2016-07-16"
"71",0.23333333,0.23655172,0.242152466367713,0.209745762711864,1680,2900,223,472,0.21052632,0.21923077,0.246031746031746,0.221719457013575,133,260,126,221,0.27586207,0.22661871,0.246031746031746,0.221719457013575,145,278,126,221,"1",4,0.244565217391304,0.25551102,"0.982","2016-07-16"
"72",0.24685343,0.2439969,0.217965653896962,0.209745762711864,2463,3873,757,472,0.18,0.22429907,0.224747474747475,0.221719457013575,150,214,396,221,0.1875,0.18666667,0.224747474747475,0.221719457013575,144,225,396,221,"0",4,0.244565217391304,0.24304539,"0.982","2016-07-16"
"73",1,0.21612903,0.242152466367713,0.209745762711864,1,930,223,472,0.2195122,0.20477816,0.246031746031746,0.221719457013575,164,293,126,221,0.12068966,0.19594595,0.246031746031746,0.221719457013575,58,148,126,221,"1",3,0.244565217391304,0.26537217,"0.982","2016-07-16"
"74",0.22420635,0.21612903,0.242152466367713,0.209745762711864,504,930,223,472,0.2195122,0.20477816,0.246031746031746,0.221719457013575,164,293,126,221,0.12068966,0.19594595,0.246031746031746,0.221719457013575,58,148,126,221,"1",3,0.244565217391304,0.26537217,"0.982","2016-07-16"
"75",0.26976744,0.26276347,0.217965653896962,0.209745762711864,1075,2135,757,472,0.272,0.22692308,0.224747474747475,0.221719457013575,125,260,396,221,0.27559055,0.25680934,0.224747474747475,0.221719457013575,127,257,396,221,"0",3,0.244565217391304,0.24010554,"0.982","2016-07-16"
"76",0,0.21445592,0.217965653896962,0.209745762711864,2,2518,757,472,0.26,0.23734177,0.224747474747475,0.221719457013575,200,316,396,221,0.2173913,0.22569444,0.224747474747475,0.221719457013575,138,288,396,221,"1",3,0.244565217391304,0.25589226,"0.982","2016-07-16"
"77",0.2368932,0.21445592,0.217965653896962,0.209745762711864,1545,2518,757,472,0.26,0.23734177,0.224747474747475,0.221719457013575,200,316,396,221,0.2173913,0.22569444,0.224747474747475,0.221719457013575,138,288,396,221,"1",3,0.244565217391304,0.25589226,"0.982","2016-07-16"
"78",0.21763085,0.22894168,0.207860922146636,0.220045214770158,726,463,1323,1327,0.2345679,0.25,0.190588235294118,0.194103194103194,162,108,425,407,0.22807018,0.30434783,0.196319018404908,0.22360248447205,57,46,489,483,"1",4,0.209932279909707,0.18934911,"0.921","2016-07-16"
"79",0.23896104,0.23551637,0.221097046413502,0.220045214770158,2310,1588,1185,1327,0.2600349,0.23076923,0.20935960591133,0.194103194103194,573,351,406,407,0.21899225,0.24089636,0.221951219512195,0.22360248447205,516,357,410,483,"0",3,0.209932279909707,0.23076923,"0.921","2016-07-16"
"80",0.23351121,0.22858942,0.221097046413502,0.220045214770158,4685,3176,1185,1327,0.23715415,0.23809524,0.20935960591133,0.194103194103194,506,315,406,407,0.23953488,0.22556391,0.221951219512195,0.22360248447205,430,266,410,483,"1",4,0.209932279909707,0.24921466,"0.921","2016-07-16"
"81",0.20804989,0.21406959,0.207860922146636,0.220045214770158,1764,1322,1323,1327,0.125,0.1875,0.190588235294118,0.194103194103194,32,32,425,407,0.24736842,0.25333333,0.196319018404908,0.22360248447205,190,150,489,483,"0",4,0.209932279909707,0.23515439,"0.921","2016-07-16"
"82",0.25353588,0.24132492,0.221097046413502,0.220045214770158,3818,2536,1185,1327,0.23820755,0.25498008,0.20935960591133,0.194103194103194,424,251,406,407,0.27536232,0.21195652,0.221951219512195,0.22360248447205,276,184,410,483,"1",4,0.209932279909707,0.26509573,"0.921","2016-07-16"
"83",0.24501425,0.24033149,0.221097046413502,0.220045214770158,1053,724,1185,1327,0.26059322,0.25796178,0.20935960591133,0.194103194103194,472,314,406,407,0.23287671,0.29545455,0.221951219512195,0.22360248447205,73,44,410,483,"0",4,0.209932279909707,0.26767677,"0.921","2016-07-16"
"84",0.19552239,0.20824598,0.207860922146636,0.220045214770158,2010,1431,1323,1327,0.19791667,0.17307692,0.190588235294118,0.194103194103194,288,156,425,407,0.1625,0.22147651,0.196319018404908,0.22360248447205,160,149,489,483,"1",4,0.209932279909707,0.17113402,"0.921","2016-07-16"
"85",0.22021457,0.21283509,0.221097046413502,0.220045214770158,1771,1231,1185,1327,0.2,0.23529412,0.20935960591133,0.194103194103194,20,17,406,407,0.20765027,0.23684211,0.221951219512195,0.22360248447205,183,152,410,483,"0",2,0.209932279909707,0.2357513,"0.921","2016-07-16"
"86",0.22377049,0.21494102,0.207860922146636,0.220045214770158,1220,763,1323,1327,0.175,0.13333333,0.190588235294118,0.194103194103194,40,30,425,407,0.2,0.24691358,0.196319018404908,0.22360248447205,115,81,489,483,"1",3,0.209932279909707,0.228,"0.921","2016-07-16"
"87",0.21919054,0.23242559,0.219453376205788,0.237324130607911,2199,1579,3732,3767,0.18324607,0.21481481,0.206235011990408,0.267139479905437,191,135,417,423,0.22716049,0.2218543,0.193627450980392,0.209051724137931,405,302,408,464,"0",4,0.241071428571429,0.21493213,"0.921","2016-07-16"
"88",0.24754635,0.22952295,0.219453376205788,0.237324130607911,1834,1111,3732,3767,0.25316456,0.23404255,0.206235011990408,0.267139479905437,316,188,417,423,0.23043478,0.22463768,0.193627450980392,0.209051724137931,230,138,408,464,"1",3,0.241071428571429,0.2465374,"0.921","2016-07-16"
"89",0.24367385,0.22957746,0.219453376205788,0.237324130607911,2134,1420,3732,3767,0.26096998,0.23396226,0.206235011990408,0.267139479905437,433,265,417,423,0.25694444,0.27979275,0.193627450980392,0.209051724137931,288,193,408,464,"0",3,0.241071428571429,0.24489796,"0.921","2016-07-16"
"90",0.22946708,0.27241963,0.24057492931197,0.237324130607911,1595,1182,4244,3767,0.26637555,0.28248588,0.233404710920771,0.267139479905437,229,177,467,423,0.2,0.2761194,0.221343873517787,0.209051724137931,160,134,506,464,"0",4,0.241071428571429,0.27034121,"0.921","2016-07-16"
"91",0.22615385,0.22989807,0.24057492931197,0.237324130607911,1300,883,4244,3767,0.23291925,0.26141079,0.233404710920771,0.267139479905437,322,241,467,423,0.21791768,0.21111111,0.221343873517787,0.209051724137931,413,270,506,464,"1",4,0.241071428571429,0.21370968,"0.921","2016-07-16"
"92",0.23895254,0.21954485,0.219453376205788,0.237324130607911,1222,747,3732,3767,0.23195876,0.23193916,0.206235011990408,0.267139479905437,388,263,417,423,0.27346939,0.24827586,0.193627450980392,0.209051724137931,245,145,408,464,"1",3,0.241071428571429,0.25,"0.921","2016-07-16"
"93",0.20963426,0.23127464,0.24057492931197,0.237324130607911,1121,761,4244,3767,0.21281465,0.25337838,0.233404710920771,0.267139479905437,437,296,467,423,0.18787879,0.18897638,0.221343873517787,0.209051724137931,165,127,506,464,"0",2,0.241071428571429,0.17741935,"0.921","2016-07-16"
