"","avgHandBatter","avgPlaceBatter","avgHandPitcher","avgPlacePitcher","hit","sampleHandBatter","samplePlaceBatter","sampleHandPitcher","samplePlacePitcher","Date"
"931",0.236662106703146,0.235614307931571,0.236599664991625,0.23242757691444,"TRUE",3655,2572,4776,4776,"2016-04-08"
"932",0.259125964010283,0.258823529411765,0.220879872350125,0.23242757691444,"TRUE",1945,1275,4387,4776,"2016-04-08"
"933",0.251191969887077,0.242500903505602,0.220879872350125,0.23242757691444,"TRUE",3985,2767,4387,4776,"2016-04-08"
"934",0.22972972972973,0.142857142857143,0.236599664991625,0.23242757691444,"TRUE",74,35,4776,4776,"2016-04-08"
"935",0.205752212389381,0.19578313253012,0.234803337306317,0.221339387060159,"TRUE",452,332,839,960,"2016-04-08"
"936",0.250863060989643,0.229272090307513,0.2375,0.221339387060159,"TRUE",3476,2569,960,960,"2016-04-08"
"937",0.244765810489963,0.238968481375358,0.2375,0.221339387060159,"TRUE",4633,3490,960,960,"2016-04-08"
"938",0.261748958953004,0.265056082830026,0.234803337306317,0.221339387060159,"TRUE",8405,5795,839,960,"2016-04-08"
"939",0.232261116367077,0.231268011527378,0.2375,0.221339387060159,"TRUE",2114,1388,960,960,"2016-04-08"
"940",0.241359279697938,0.233406593406593,0.234803337306317,0.221339387060159,"FALSE",3443,2275,839,960,"2016-04-08"
"941",0.249764373232799,0.253180661577608,0.2375,0.221339387060159,"TRUE",1061,786,960,960,"2016-04-08"
"942",0.239756806767116,0.244190476190476,0.234803337306317,0.221339387060159,"TRUE",3783,2625,839,960,"2016-04-08"
"943",0.201923076923077,0.193258426966292,0.234803337306317,0.221339387060159,"TRUE",624,445,839,960,"2016-04-08"
"944",0.251290877796902,0.253086419753086,0.206508135168961,0.222222222222222,"FALSE",4067,2754,799,869,"2016-04-08"
"945",0.236101083032491,0.229806598407281,0.225546605293441,0.222222222222222,"TRUE",1385,879,869,869,"2016-04-08"
"946",0.262818078237752,0.250143760782059,0.206508135168961,0.222222222222222,"TRUE",2633,1739,799,869,"2016-04-08"
"947",0.267440393591523,0.271215928861396,0.206508135168961,0.222222222222222,"FALSE",7927,5173,799,869,"2016-04-08"
"948",0.244260204081633,0.236663433559651,0.225546605293441,0.222222222222222,"TRUE",1568,1031,869,869,"2016-04-08"
"949",0.244664237376366,0.252107925801012,0.206508135168961,0.222222222222222,"TRUE",1921,1186,799,869,"2016-04-08"
"950",0.152,0.161764705882353,0.225546605293441,0.222222222222222,"FALSE",125,68,869,869,"2016-04-08"
"951",0.221218961625282,0.209219858156028,0.206508135168961,0.222222222222222,"FALSE",443,282,799,869,"2016-04-08"
"952",0.219101123595506,0.210035842293907,0.225546605293441,0.222222222222222,"TRUE",2136,1395,869,869,"2016-04-08"
"953",0.2432,0.224489795918367,0.213114754098361,0.218487394957983,"TRUE",625,441,793,793,"2016-04-08"
"954",0.21919054115507,0.226700251889169,0.213114754098361,0.218487394957983,"FALSE",2199,1588,793,793,"2016-04-08"
"955",0.243673851921275,0.233157199471598,0.213114754098361,0.218487394957983,"TRUE",2134,1514,793,793,"2016-04-08"
"956",0.229467084639498,0.231319554848967,0.23371104815864,0.218487394957983,"TRUE",1595,1258,706,793,"2016-04-08"
"957",0.238952536824877,0.242744063324538,0.213114754098361,0.218487394957983,"FALSE",1222,758,793,793,"2016-04-08"
"958",0.226153846153846,0.219792865362486,0.23371104815864,0.218487394957983,"TRUE",1300,869,706,793,"2016-04-08"
"959",0.23932384341637,0.235080058224163,0.213114754098361,0.218487394957983,"TRUE",2248,1374,793,793,"2016-04-08"
"960",0.247546346782988,0.251623376623377,0.213114754098361,0.218487394957983,"TRUE",1834,1232,793,793,"2016-04-08"
"961",0.209634255129349,0.221092757306226,0.23371104815864,0.218487394957983,"FALSE",1121,787,706,793,"2016-04-08"
"962",0.279100529100529,0.255650818394388,0.2265625,0.227053140096618,"TRUE",756,1283,128,128,"2016-04-08"
"963",0.215909090909091,0.251552795031056,0.276785714285714,0.227053140096618,"TRUE",264,322,336,128,"2016-04-08"
"964",0.263099219620959,0.277412569024454,0.2265625,0.227053140096618,"TRUE",2691,3803,128,128,"2016-04-08"
"965",0.26367461430575,0.257275902211874,0.276785714285714,0.227053140096618,"FALSE",1426,2577,336,128,"2016-04-08"
"966",0.228365384615385,0.222094361334868,0.2265625,0.227053140096618,"FALSE",1248,1738,128,128,"2016-04-08"
"967",0.204588910133843,0.196799051570836,0.276785714285714,0.227053140096618,"FALSE",1046,1687,336,128,"2016-04-08"
"968",0.257872340425532,0.233554616777308,0.276785714285714,0.227053140096618,"FALSE",1175,1657,336,128,"2016-04-08"
"969",0.236994219653179,0.241176470588235,0.276785714285714,0.227053140096618,"TRUE",173,170,336,128,"2016-04-08"
"970",0.224252491694352,0.235059760956175,0.2265625,0.227053140096618,"FALSE",602,1004,128,128,"2016-04-08"
"971",0.27831715210356,0.2577065351418,0.2475106685633,0.222632226322263,"FALSE",1236,811,703,789,"2016-04-08"
"972",0.269146126760563,0.254028436018957,0.2475106685633,0.222632226322263,"TRUE",4544,3165,703,789,"2016-04-08"
"973",0.254966887417219,0.241379310344828,0.2475106685633,0.222632226322263,"TRUE",1510,1015,703,789,"2016-04-08"
"974",0.248093758825191,0.230769230769231,0.228136882129278,0.222632226322263,"TRUE",7082,4940,789,789,"2016-04-08"
"975",0.260933868582295,0.2615625,0.2475106685633,0.222632226322263,"TRUE",4733,3200,703,789,"2016-04-08"
"976",0.224913494809689,0.19047619047619,0.228136882129278,0.222632226322263,"TRUE",578,378,789,789,"2016-04-08"
"977",0,0.246879334257975,0.228136882129278,0.222632226322263,"TRUE",1,721,789,789,"2016-04-08"
"978",0.245630174793008,0.246879334257975,0.228136882129278,0.222632226322263,"TRUE",1087,721,789,789,"2016-04-08"
"979",0.214765100671141,0.197368421052632,0.2475106685633,0.222632226322263,"FALSE",1639,1064,703,789,"2016-04-08"
"980",1,0.183400267737617,0.228136882129278,0.222632226322263,"FALSE",1,747,789,789,"2016-04-08"
"981",0.207354443309499,0.183400267737617,0.228136882129278,0.222632226322263,"FALSE",979,747,789,789,"2016-04-08"
"982",0.245014245014245,0.259722222222222,0.237683664649957,0.23155929038282,"TRUE",1053,720,1157,1022,"2016-04-08"
"983",0.238961038961039,0.247027741083223,0.237683664649957,0.23155929038282,"TRUE",2310,1514,1157,1022,"2016-04-08"
"984",0.210492505353319,0.216811207471648,0.237683664649957,0.23155929038282,"FALSE",4670,2998,1157,1022,"2016-04-08"
"985",0.233511205976521,0.23492586490939,0.237683664649957,0.23155929038282,"TRUE",4685,3035,1157,1022,"2016-04-08"
"986",0.253535882661079,0.275134305448964,0.237683664649957,0.23155929038282,"FALSE",3818,2606,1157,1022,"2016-04-08"
"987",0.208049886621315,0.204030226700252,0.232876712328767,0.23155929038282,"TRUE",1764,1191,1022,1022,"2016-04-08"
"988",0.220287836583101,0.219477264590047,0.237683664649957,0.23155929038282,"TRUE",4308,2793,1157,1022,"2016-04-08"
"989",0.211699164345404,0.185654008438819,0.232876712328767,0.23155929038282,"TRUE",718,474,1022,1022,"2016-04-08"
"990",0.220214568040655,0.24442538593482,0.237683664649957,0.23155929038282,"TRUE",1771,1166,1157,1022,"2016-04-08"
"991",0.258064516129032,0.218380345768881,0.237614678899083,0.265646731571627,"TRUE",1240,2198,1090,367,"2016-04-08"
"992",0.201834862385321,0.231695085255767,0.245231607629428,0.265646731571627,"TRUE",1199,1994,367,367,"2016-04-08"
"993",0.252478134110787,0.241709401709402,0.237614678899083,0.265646731571627,"FALSE",1715,2925,1090,367,"2016-04-08"
"994",0.212903225806452,0.225925925925926,0.245231607629428,0.265646731571627,"FALSE",930,1620,367,367,"2016-04-08"
"995",0.241691842900302,0.239598278335725,0.237614678899083,0.265646731571627,"FALSE",331,697,1090,367,"2016-04-08"
"996",0.222222222222222,0.227011494252874,0.237614678899083,0.265646731571627,"TRUE",198,348,1090,367,"2016-04-08"
"997",0.170212765957447,0.192109777015437,0.237614678899083,0.265646731571627,"FALSE",282,583,1090,367,"2016-04-08"
"998",0.209445585215606,0.200596569724087,0.237614678899083,0.265646731571627,"FALSE",974,1341,1090,367,"2016-04-08"
"999",0.105769230769231,0.131979695431472,0.237614678899083,0.265646731571627,"FALSE",104,197,1090,367,"2016-04-08"
"1000",0.268882175226586,0.258452291510143,0.241502683363148,0.240378922439313,"TRUE",1986,1331,3354,3085,"2016-04-08"
"1001",0.228070175438596,0.262295081967213,0.237277147487844,0.240378922439313,"TRUE",114,61,3085,3085,"2016-04-08"
"1002",0.243382062425919,0.244823386114495,0.241502683363148,0.240378922439313,"TRUE",2531,1642,3354,3085,"2016-04-08"
"1003",0.285714285714286,0.291208791208791,0.237277147487844,0.240378922439313,"FALSE",833,546,3085,3085,"2016-04-08"
"1004",0.220099079971691,0.23093447905478,0.241502683363148,0.240378922439313,"TRUE",1413,931,3354,3085,"2016-04-08"
"1005",0.241530054644809,0.220588235294118,0.237277147487844,0.240378922439313,"FALSE",915,544,3085,3085,"2016-04-08"
"1006",0.243131868131868,0.25635593220339,0.241502683363148,0.240378922439313,"TRUE",728,472,3354,3085,"2016-04-08"
"1007",0.138888888888889,0.170212765957447,0.237277147487844,0.240378922439313,"FALSE",72,47,3085,3085,"2016-04-08"
"1008",0.189915966386555,0.196796338672769,0.241502683363148,0.240378922439313,"FALSE",595,437,3354,3085,"2016-04-08"
"1009",0.249040307101727,0.235756385068762,0.24695652173913,0.243531202435312,"TRUE",2084,1527,575,575,"2016-04-08"
"1010",0.251121076233184,0.22271714922049,0.236933797909408,0.243531202435312,"TRUE",669,449,574,575,"2016-04-08"
"1011",0.271683448154036,0.253912574203994,0.236933797909408,0.243531202435312,"TRUE",5661,3706,574,575,"2016-04-08"
"1012",0.262852404643449,0.230563002680965,0.24695652173913,0.243531202435312,"TRUE",1206,746,575,575,"2016-04-08"
"1013",0.237639553429027,0.227459016393443,0.236933797909408,0.243531202435312,"FALSE",627,488,574,575,"2016-04-08"
"1014",0.262833223176911,0.25856,0.236933797909408,0.243531202435312,"FALSE",4539,3125,574,575,"2016-04-08"
"1015",0.223300970873786,0.232970027247956,0.24695652173913,0.243531202435312,"TRUE",1133,734,575,575,"2016-04-08"
"1016",0.213432835820896,0.222803347280335,0.236933797909408,0.243531202435312,"TRUE",1340,956,574,575,"2016-04-08"
"1017",0.129166666666667,0.121428571428571,0.24695652173913,0.243531202435312,"TRUE",240,140,575,575,"2016-04-08"
"1018",0.252272727272727,0.281501340482574,0.245501285347044,0.252828054298643,"FALSE",440,746,778,778,"2016-04-08"
"1019",0.253147779986746,0.244383129680725,0.233522917363667,0.252828054298643,"FALSE",1509,2537,2989,778,"2016-04-08"
"1020",0.228155339805825,0.24877517691889,0.245501285347044,0.252828054298643,"FALSE",1236,1837,778,778,"2016-04-08"
"1021",0.286384976525822,0.271844660194175,0.233522917363667,0.252828054298643,"FALSE",213,412,2989,778,"2016-04-08"
"1022",0.257382106654914,0.25505400166159,0.245501285347044,0.252828054298643,"TRUE",2269,3611,778,778,"2016-04-08"
"1023",0.0952380952380952,0.174603174603175,0.233522917363667,0.252828054298643,"TRUE",21,63,2989,778,"2016-04-08"
"1024",0.20703933747412,0.219257540603248,0.233522917363667,0.252828054298643,"TRUE",483,862,2989,778,"2016-04-08"
"1025",0.21143473570658,0.199524940617577,0.233522917363667,0.252828054298643,"FALSE",927,1684,2989,778,"2016-04-08"
"1026",0.142857142857143,0.176470588235294,0.233522917363667,0.252828054298643,"TRUE",28,51,2989,778,"2016-04-08"
"1027",0.237978410206084,0.235090751944685,0.2451205510907,0.236056338028169,"FALSE",2038,1157,1742,1742,"2016-04-08"
"1028",0.246014226146676,0.242069486404834,0.234969325153374,0.236056338028169,"FALSE",4077,2648,1630,1742,"2016-04-08"
"1029",0.23960477562783,0.2422934648582,0.234969325153374,0.236056338028169,"TRUE",2429,1622,1630,1742,"2016-04-08"
"1030",0.259878419452888,0.266666666666667,0.234969325153374,0.236056338028169,"TRUE",1974,1260,1630,1742,"2016-04-08"
"1031",0.23399209486166,0.24736225087925,0.234969325153374,0.236056338028169,"FALSE",1265,853,1630,1742,"2016-04-08"
"1032",0.239703459637562,0.221945137157107,0.2451205510907,0.236056338028169,"FALSE",1214,802,1742,1742,"2016-04-08"
"1033",0.262787723785166,0.264791464597478,0.234969325153374,0.236056338028169,"FALSE",1564,1031,1630,1742,"2016-04-08"
"1034",0.220230473751601,0.224828934506354,0.234969325153374,0.236056338028169,"TRUE",1562,1023,1630,1742,"2016-04-08"
"1035",0.158469945355191,0.128787878787879,0.2451205510907,0.236056338028169,"TRUE",183,132,1742,1742,"2016-04-08"
"1036",0.239130434782609,0.225538971807629,0.21376164981162,0.215303593556382,"TRUE",598,1206,5043,1412,"2016-04-08"
"1037",0.237237237237237,0.235015772870662,0.21376164981162,0.215303593556382,"TRUE",333,634,5043,1412,"2016-04-08"
"1038",0.256348246674728,0.248306997742664,0.197592067988669,0.215303593556382,"FALSE",1654,2658,1412,1412,"2016-04-08"
"1039",0.261224489795918,0.252941176470588,0.21376164981162,0.215303593556382,"TRUE",1960,3570,5043,1412,"2016-04-08"
"1040",0.242537313432836,0.209174311926606,0.21376164981162,0.215303593556382,"FALSE",268,545,5043,1412,"2016-04-08"
"1041",0.202983138780804,0.225214676034348,0.197592067988669,0.215303593556382,"FALSE",1542,2562,1412,1412,"2016-04-08"
"1042",0.198979591836735,0.188888888888889,0.21376164981162,0.215303593556382,"TRUE",196,360,5043,1412,"2016-04-08"
"1043",0.133333333333333,0.0851063829787234,0.21376164981162,0.215303593556382,"FALSE",30,47,5043,1412,"2016-04-08"
"1044",0.226130653266332,0.21978021978022,0.21376164981162,0.215303593556382,"TRUE",398,728,5043,1412,"2016-04-08"
"1045",0.256896551724138,0.242875647668394,0.248685199098422,0.251054852320675,"TRUE",2320,1544,1331,1331,"2016-04-08"
"1046",0.238227146814404,0.244897959183673,0.248685199098422,0.251054852320675,"TRUE",361,245,1331,1331,"2016-04-08"
"1047",0.249594061702621,0.261413594859655,0.252707581227437,0.251054852320675,"TRUE",4311,2957,1385,1331,"2016-04-08"
"1048",0.234761120263591,0.221692491060787,0.252707581227437,0.251054852320675,"TRUE",1214,839,1385,1331,"2016-04-08"
"1049",0.245132743362832,0.239506172839506,0.248685199098422,0.251054852320675,"TRUE",1130,810,1331,1331,"2016-04-08"
"1050",0.189294026377036,0.202,0.252707581227437,0.251054852320675,"TRUE",1289,1000,1385,1331,"2016-04-08"
"1051",0.244853997127812,0.253196022727273,0.252707581227437,0.251054852320675,"TRUE",4178,2816,1385,1331,"2016-04-08"
"1052",0.216435738174869,0.217170003393281,0.252707581227437,0.251054852320675,"TRUE",4186,2947,1385,1331,"2016-04-08"
"1053",0.102564102564103,0.117647058823529,0.252707581227437,0.251054852320675,"FALSE",39,17,1385,1331,"2016-04-08"
"1054",0.27212020033389,0.301765650080257,0.215686274509804,0.235555555555556,"TRUE",1797,1246,306,306,"2016-04-08"
"1055",0.245791245791246,0.272277227722772,0.231316725978648,0.235555555555556,"TRUE",297,202,281,306,"2016-04-08"
"1056",0.272056356927206,0.292043399638336,0.215686274509804,0.235555555555556,"TRUE",2981,2212,306,306,"2016-04-08"
"1057",0.266241299303944,0.282481139983236,0.231316725978648,0.235555555555556,"TRUE",1724,1193,281,306,"2016-04-08"
"1058",0.263732733697398,0.267987486965589,0.215686274509804,0.235555555555556,"FALSE",3113,1918,306,306,"2016-04-08"
"1059",0.206215433236766,0.199450333725952,0.231316725978648,0.235555555555556,"FALSE",3797,2547,281,306,"2016-04-08"
"1060",0.234787018255578,0.237989652623799,0.231316725978648,0.235555555555556,"TRUE",1972,1353,281,306,"2016-04-08"
"1061",0.274298056155508,0.30030487804878,0.231316725978648,0.235555555555556,"TRUE",1852,1312,281,306,"2016-04-08"
"1062",0.120967741935484,0.103896103896104,0.231316725978648,0.235555555555556,"FALSE",124,77,281,306,"2016-04-08"
"1063",0.276675402470985,0.284710967044841,0.27170582226762,0.242256637168142,"TRUE",2671,1851,979,794,"2016-04-08"
"1064",0.224169741697417,0.242966751918159,0.27170582226762,0.242256637168142,"FALSE",1084,782,979,794,"2016-04-08"
"1065",0.253213367609255,0.230909090909091,0.27170582226762,0.242256637168142,"TRUE",778,550,979,794,"2016-04-08"
"1066",0.206632653061224,0.207482993197279,0.206549118387909,0.242256637168142,"FALSE",2352,1470,794,794,"2016-04-08"
"1067",0.235006518904824,0.231696014828545,0.27170582226762,0.242256637168142,"TRUE",3068,2158,979,794,"2016-04-08"
"1068",0.17877094972067,0.203703703703704,0.27170582226762,0.242256637168142,"TRUE",179,162,979,794,"2016-04-08"
"1069",0.217112922002328,0.204861111111111,0.206549118387909,0.242256637168142,"FALSE",1718,1152,794,794,"2016-04-08"
"1070",0.205925925925926,0.20703125,0.27170582226762,0.242256637168142,"FALSE",675,512,979,794,"2016-04-08"
"1071",0.184210526315789,0.122448979591837,0.206549118387909,0.242256637168142,"FALSE",38,49,794,794,"2016-04-08"
"1072",0.189024390243902,0.21304347826087,0.247224278312361,0.239718414227492,"TRUE",328,230,2702,2762,"2016-04-08"
"1073",0.274468085106383,0.260598503740648,0.237871107892831,0.239718414227492,"TRUE",1410,802,2762,2762,"2016-04-08"
"1074",0.267109178301671,0.268599371288858,0.247224278312361,0.239718414227492,"TRUE",4369,2863,2702,2762,"2016-04-08"
"1075",0.253174603174603,0.250154416306362,0.247224278312361,0.239718414227492,"TRUE",2520,1619,2702,2762,"2016-04-08"
"1076",0.190581717451524,0.184231069476971,0.247224278312361,0.239718414227492,"TRUE",1805,1281,2702,2762,"2016-04-08"
"1077",0.243689970962698,0.249671052631579,0.247224278312361,0.239718414227492,"FALSE",4477,3040,2702,2762,"2016-04-08"
"1078",0.223068552774755,0.242902208201893,0.237871107892831,0.239718414227492,"TRUE",919,634,2762,2762,"2016-04-08"
"1079",0.0619469026548673,0.0555555555555556,0.247224278312361,0.239718414227492,"FALSE",113,72,2702,2762,"2016-04-08"
"1080",0.180555555555556,0.166666666666667,0.247224278312361,0.239718414227492,"FALSE",144,120,2702,2762,"2016-04-08"
"1081",0.221198156682028,0.22615219721329,0.22008547008547,0.18873826903024,"TRUE",1302,933,936,936,"2016-04-08"
"1082",0.235537190082645,0.265210608424337,0.22008547008547,0.18873826903024,"TRUE",968,641,936,936,"2016-04-08"
"1083",0.272017837235229,0.261980830670927,0.22008547008547,0.18873826903024,"TRUE",897,626,936,936,"2016-04-08"
"1084",0.239771227452706,0.223782491783687,0.22008547008547,0.18873826903024,"FALSE",4546,3347,936,936,"2016-04-08"
"1085",0.232530120481928,0.238853503184713,0.22008547008547,0.18873826903024,"TRUE",830,628,936,936,"2016-04-08"
"1086",0.1,0.1,0.22008547008547,0.18873826903024,"TRUE",40,20,936,936,"2016-04-08"
"1087",0.208137715179969,0.220843672456576,0.205284552845528,0.18873826903024,"FALSE",639,403,984,936,"2016-04-08"
"1088",0.211111111111111,0.232779097387173,0.22008547008547,0.18873826903024,"FALSE",630,421,936,936,"2016-04-08"
"1089",0.147540983606557,0.162162162162162,0.205284552845528,0.18873826903024,"TRUE",61,37,984,936,"2016-04-08"
"1090",0.231548198636806,0.216389617964421,0.252851711026616,0.229674796747967,"FALSE",5135,3429,526,526,"2016-04-08"
"1091",0.25,0.256927710843374,0.192622950819672,0.229674796747967,"TRUE",5116,3320,488,526,"2016-04-08"
"1092",0.255079006772009,0.247066942719117,0.192622950819672,0.229674796747967,"TRUE",2215,1449,488,526,"2016-04-08"
"1093",0.215228426395939,0.212882953652789,0.252851711026616,0.229674796747967,"TRUE",1970,1273,526,526,"2016-04-08"
"1094",0.245358090185676,0.249742002063983,0.252851711026616,0.229674796747967,"TRUE",3016,1938,526,526,"2016-04-08"
"1095",0.223628691983122,0.214285714285714,0.252851711026616,0.229674796747967,"TRUE",474,252,526,526,"2016-04-08"
"1096",0.234413286142118,0.240944881889764,0.252851711026616,0.229674796747967,"TRUE",3673,2540,526,526,"2016-04-08"
"1097",0.226118500604595,0.218809980806142,0.192622950819672,0.229674796747967,"TRUE",827,521,488,526,"2016-04-08"
"1098",0.160839160839161,0.152941176470588,0.252851711026616,0.229674796747967,"FALSE",143,85,526,526,"2016-04-08"
"1099",0.25392464678179,0.238006396588486,0.210672036244651,0.201590271281572,"TRUE",5096,3752,3973,3973,"2016-04-08"
"1100",0.304267161410019,0.269879518072289,0.210672036244651,0.201590271281572,"TRUE",539,415,3973,3973,"2016-04-08"
"1101",0.269055374592834,0.25,0.205627705627706,0.201590271281572,"TRUE",1535,1176,4158,3973,"2016-04-08"
"1102",0.262273161413563,0.265295629820051,0.210672036244651,0.201590271281572,"TRUE",5235,3890,3973,3973,"2016-04-08"
"1103",0.259259259259259,0.247058823529412,0.205627705627706,0.201590271281572,"TRUE",1269,935,4158,3973,"2016-04-08"
"1104",0.194130925507901,0.196013289036545,0.210672036244651,0.201590271281572,"TRUE",886,602,3973,3973,"2016-04-08"
"1105",0.214780600461894,0.211165048543689,0.205627705627706,0.201590271281572,"FALSE",433,412,4158,3973,"2016-04-08"
"1106",0.205363443895554,0.204878048780488,0.205627705627706,0.201590271281572,"TRUE",1417,1025,4158,3973,"2016-04-08"
"1107",0.111111111111111,0,0.205627705627706,0.201590271281572,"FALSE",18,10,4158,3973,"2016-04-08"
"1108",0.262988908347928,0.27360066833751,0.206521739130435,0.21025641025641,"FALSE",3426,2394,184,184,"2016-04-08"
"1109",0.2472647702407,0.252818035426731,0.206521739130435,0.21025641025641,"FALSE",914,621,184,184,"2016-04-08"
"1110",0.260948491036987,0.261280167890871,0.246808510638298,0.21025641025641,"FALSE",4407,2859,235,184,"2016-04-08"
"1111",0.237410071942446,0.249230769230769,0.206521739130435,0.21025641025641,"FALSE",1946,1300,184,184,"2016-04-08"
"1112",0.264705882352941,0.29126213592233,0.246808510638298,0.21025641025641,"FALSE",748,515,235,184,"2016-04-08"
"1113",0.221963704048395,0.226930963773069,0.206521739130435,0.21025641025641,"TRUE",2149,1463,184,184,"2016-04-08"
"1114",0.260291734197731,0.273462056578357,0.206521739130435,0.21025641025641,"FALSE",3085,2227,184,184,"2016-04-08"
"1115",0.224489795918367,0.172727272727273,0.246808510638298,0.21025641025641,"TRUE",147,110,235,184,"2016-04-08"
"1116",0.111111111111111,0.108504398826979,0.246808510638298,0.21025641025641,"FALSE",477,341,235,184,"2016-04-08"
"1117",0.263347763347763,0.234782608695652,0.211931818181818,0.201227531784305,"FALSE",1386,2070,3520,944,"2016-04-09"
"1118",0.228100607111882,0.236980690462259,0.186440677966102,0.201227531784305,"TRUE",1153,1709,944,944,"2016-04-09"
"1119",0.276595744680851,0.249544626593807,0.211931818181818,0.201227531784305,"TRUE",376,549,3520,944,"2016-04-09"
"1120",0.231622746185853,0.21502698215027,0.211931818181818,0.201227531784305,"TRUE",1442,2409,3520,944,"2016-04-09"
"1121",0.23330832708177,0.205275779376499,0.211931818181818,0.201227531784305,"FALSE",1333,2085,3520,944,"2016-04-09"
"1122",0.261904761904762,0.225334957369062,0.211931818181818,0.201227531784305,"TRUE",504,821,3520,944,"2016-04-09"
"1123",0.227197346600332,0.217891939769708,0.211931818181818,0.201227531784305,"FALSE",1809,3387,3520,944,"2016-04-09"
"1124",0.24869109947644,0.232484076433121,0.211931818181818,0.201227531784305,"TRUE",382,628,3520,944,"2016-04-09"
"1125",0.242268041237113,0.200501253132832,0.211931818181818,0.201227531784305,"FALSE",388,399,3520,944,"2016-04-09"
"1126",0.252699784017279,0.2532501300052,0.25,0.253205128205128,"TRUE",2778,1923,332,303,"2016-04-09"
"1127",0.237058667374569,0.245279268535083,0.260726072607261,0.253205128205128,"TRUE",7534,5031,303,303,"2016-04-09"
"1128",0.277377049180328,0.28141225337487,0.25,0.253205128205128,"TRUE",1525,963,332,303,"2016-04-09"
"1129",0.223096026490066,0.231746031746032,0.25,0.253205128205128,"FALSE",2416,1575,332,303,"2016-04-09"
"1130",0.263454176987165,0.256871727748691,0.260726072607261,0.253205128205128,"TRUE",4441,3056,303,303,"2016-04-09"
"1131",0.233737596471885,0.243718592964824,0.25,0.253205128205128,"TRUE",1814,1194,332,303,"2016-04-09"
"1132",0.237467018469657,0.244245524296675,0.25,0.253205128205128,"TRUE",1137,782,332,303,"2016-04-09"
"1133",0.208912314326785,0.213953488372093,0.260726072607261,0.253205128205128,"TRUE",2087,1290,303,303,"2016-04-09"
"1134",0.222222222222222,0.240295748613678,0.260726072607261,0.253205128205128,"FALSE",882,541,303,303,"2016-04-09"
"1135",0.260755048287972,0.250379939209726,0.257541355822251,0.25077688004972,"TRUE",3417,2632,3083,3083,"2016-04-09"
"1136",0.231962238705327,0.226053639846743,0.257541355822251,0.25077688004972,"TRUE",2966,2088,3083,3083,"2016-04-09"
"1137",0.25993816254417,0.249554655870445,0.263955892487939,0.25077688004972,"TRUE",9056,6175,2902,3083,"2016-04-09"
"1138",0.225296442687747,0.220644850818094,0.257541355822251,0.25077688004972,"FALSE",5566,4156,3083,3083,"2016-04-09"
"1139",0.237084217975938,0.235508446505465,0.257541355822251,0.25077688004972,"TRUE",4239,3019,3083,3083,"2016-04-09"
"1140",NA,0.247759522031367,0.257541355822251,0.25077688004972,"TRUE",NA,5356,3083,3083,"2016-04-09"
"1141",0.246167835801507,0.247759522031367,0.257541355822251,0.25077688004972,"TRUE",7698,5356,3083,3083,"2016-04-09"
"1142",0.25977568960291,0.261723983921393,0.263955892487939,0.25077688004972,"TRUE",3299,2239,2902,3083,"2016-04-09"
"1143",1,0.257997936016512,0.257541355822251,0.25077688004972,"TRUE",1,969,3083,3083,"2016-04-09"
"1144",0.241750358680057,0.257997936016512,0.257541355822251,0.25077688004972,"TRUE",1394,969,3083,3083,"2016-04-09"
"1145",0.267716535433071,0.28125,0.263955892487939,0.25077688004972,"TRUE",127,96,2902,3083,"2016-04-09"
"1146",0.272415762421473,0.264294049008168,0.231800212129978,0.229240282685512,"TRUE",1751,3428,10371,2862,"2016-04-09"
"1147",0.227883934890304,0.253968253968254,0.231800212129978,0.229240282685512,"TRUE",1413,2709,10371,2862,"2016-04-09"
"1148",0.260229885057471,0.284840244731475,0.231800212129978,0.229240282685512,"FALSE",2175,4413,10371,2862,"2016-04-09"
"1149",0.270720720720721,0.265736257476502,0.231800212129978,0.229240282685512,"FALSE",2220,3511,10371,2862,"2016-04-09"
"1150",0.252225519287834,0.263035019455253,0.231800212129978,0.229240282685512,"TRUE",674,1285,10371,2862,"2016-04-09"
"1151",0.258196721311475,0.236180904522613,0.231800212129978,0.229240282685512,"TRUE",244,398,10371,2862,"2016-04-09"
"1152",0.26046511627907,0.252958579881657,0.231800212129978,0.229240282685512,"TRUE",430,676,10371,2862,"2016-04-09"
"1153",0.243690165361184,0.245460237946149,0.231800212129978,0.229240282685512,"TRUE",1149,1597,10371,2862,"2016-04-09"
"1154",0.172839506172839,0.224165341812401,0.209294199860238,0.229240282685512,"FALSE",243,629,2862,2862,"2016-04-09"
"1155",0.210154525386313,0.217731421121252,0.224671052631579,0.21831955922865,"TRUE",2265,1534,3040,3017,"2016-04-09"
"1156",0.257597684515195,0.238095238095238,0.216440172356646,0.21831955922865,"FALSE",691,483,3017,3017,"2016-04-09"
"1157",0.273874265825538,0.267506592440668,0.216440172356646,0.21831955922865,"TRUE",4597,3413,3017,3017,"2016-04-09"
"1158",0.219074598677998,0.210488505747126,0.224671052631579,0.21831955922865,"TRUE",2118,1392,3040,3017,"2016-04-09"
"1159",0.216,0.207547169811321,0.216440172356646,0.21831955922865,"FALSE",750,530,3017,3017,"2016-04-09"
"1160",0.174863387978142,0.157894736842105,0.224671052631579,0.21831955922865,"TRUE",183,114,3040,3017,"2016-04-09"
